,kind,link,name,pitch,joined,location,market,size,stage,raised,website,years,annual_raised,raised_2mil,raised_12mil,size_numeric,followers,following,tweets
618,Startup,https://angel.co/company/dibs-technology,Dibs Technology,"
The all-in-one software solution for fitness studios to maximize revenue through pricing
",12/1/2015,New York City,Fitness,10-Jan,Seed,1000000,ondibs.com,4.484931507,222968.8454,0,0,5,0,0,0
619,Startup,https://angel.co/company/fitpassindia,FITPASS,"
All-access pass to 3500+ gyms & fitness studios, personal nutritionists & workout videos
",1/1/2016,Kolkata,Fitness,Nov-50,Seed,1000000,fitpass.co.in,4.4,227272.7273,0,0,25,12195,15705,1
620,Startup,https://angel.co/company/storiicare,StoriiCare,"
Senior Care co-ordination platform
",2/1/2016,San Francisco,mHealth,10-Jan,Pre-Seed,1020000,storiicare.com,4.315068493,236380.9524,0,0,5,9113,6279,2371
621,Startup,https://angel.co/company/miiskin,Miiskin,"
Miiskin is a platform that helps people with identifying changes on their skin
",4/1/2016,Copenhagen,Mobile Health,10-Jan,Seed,1000000,miiskin.com,4.150684932,240924.0924,0,0,5,214,432,740
622,Startup,https://angel.co/company/deskyogi,Desk Yogi,"
Desk Yogi is the 5 minute online wellness solution designed for busy work life
",10/1/2016,Ojai,B2B,Nov-50,Seed,1000000,desk-yogi.com,3.649315068,274024.024,0,0,25,0,0,0
623,Startup,https://angel.co/company/styku,Styku,"
3D body scanning tech for fitness, health, and wellness
",4/1/2011,Los Angeles,Medical Devices,10-Jan,Seed,810000,styku.com,9.156164384,88464.99102,0,0,5,5,0,12
624,Startup,https://angel.co/company/beyond-lucid-technologies,Beyond Lucid Technologies,"
Connect Fire-EMS agencies across the care continuum in real-time, and over time (COVID-19)
",7/1/2011,Concord,Mobile Emergency&Health,10-Jan,Seed,955000,beyondlucid.com,8.906849315,107220.8551,0,0,5,0,0,0
625,Startup,https://angel.co/company/kinsights,Kinsights,"
Smarter Advice and Support for Parents
",7/1/2011,San Francisco,Health Care Information Technology,10-Jan,Acquired,820000,kinsights.com,8.906849315,92063.98031,0,0,5,8910,5981,2507
626,Startup,https://angel.co/company/sickweather,Sickweather,"
Waze for sickness
",11/1/2011,Baltimore,Mobile Health,10-Jan,Seed,870000,sickweather.com,8.569863014,101518.5422,0,0,5,3409,941,6094
627,Startup,https://angel.co/company/truvitals,TruVitals,"
Zero Contact Vital Signs Monitoring
",1/1/2014,Gainesville,Veterinary,10-Jan,Seed,870000,truvitals.co,6.4,135937.5,0,0,5,0,0,0
628,Startup,https://angel.co/company/meludia,Meludia,"
Musical Brain Training
",8/1/2013,Paris,Music Education,Nov-50,Seed,888350,meludia.com,6.819178082,130272.2981,0,0,25,0,3,3
629,Startup,https://angel.co/company/fibroblast,Fibroblast,"
Automated, closed-loop healthcare referrals
",3/1/2013,Chicago,Startups,10-Jan,-,875000,fibroblast.com,7.238356164,120883.8002,0,0,5,5,20,1
630,Startup,https://angel.co/company/seratis,Seratis,"
Team transparency platform enabling care coordination for healthcare providers
",4/1/2013,Boston,Communications Infrastructure,10-Jan,Acquired,890000,seratis.com,7.153424658,124415.9326,0,0,5,1,0,2
631,Startup,https://angel.co/company/fullcontour-1,FullContour,"
FullContour. You scan, We Design
",9/1/2013,Phoenix,Product Design,10-Jan,Seed,950000,fullcontour.com,6.734246575,141069.9756,0,0,5,53,155,12
632,Startup,https://angel.co/company/instafit,InstaFit,"
#1 fitness app in Latam. We hook users on working out twice as effectively as a gym
",8/1/2013,Mexico City,Fitness,Nov-50,Seed,870000,instafit.com,6.819178082,127581.358,0,0,25,129,59,39
633,Startup,https://angel.co/company/entac-medical,Entac Medical,"
Late-stage medical device for predictive and diagnostic medicine
",11/1/2013,Memphis,Medical Devices,10-Jan,Series A,830000,entacmedical.com,6.567123288,126387.1506,0,0,5,0,0,0
634,Startup,https://angel.co/company/likeminder,Likeminder,"
The social network for your private life
",10/1/2013,New York City,Corporate Wellness,10-Jan,Seed,850000,likeminder.net,6.652054795,127780.0659,0,0,5,105,544,1037
635,Startup,https://angel.co/company/avhana-health,Avhana Health,"
A Smart Assistant in the Electronic Health Record
",2/1/2014,Baltimore,Electronic Health Records,10-Jan,Seed,800000,avhana.com,6.315068493,126681.128,0,0,5,0,0,0
636,Startup,https://angel.co/company/veep-nutrition,VEEP Nutrition,"
Functional food targeting
",8/1/2014,Irvine,Fitness,,Seed,925000,veep.com,5.819178082,158957.1563,0,0,,0,0,0
637,Startup,https://angel.co/company/disease-diagnostic-group,Disease Diagnostic Group,"
Diagnostic tests for malaria
",10/1/2014,Boston,Diagnostics,10-Jan,Seed,827000,diseasediagnostic.com,5.652054795,146318.4683,0,0,5,0,0,0
638,Startup,https://angel.co/company/horus-technology,Horus Technology,"
Wearable personal assistant for the blind and visually impaired
",9/1/2014,Milan,Computer Vision,10-Jan,Seed,900000,horus.technology,5.734246575,156951.7439,0,0,5,0,0,0
639,Startup,https://angel.co/company/enlightiks,Enlightiks,"
Self Service Predictive Analytics
",10/1/2014,Palo Alto,Predictive Analytics,Nov-50,Seed,935000,enlightiks.com,5.652054795,165426.5633,0,0,25,2,0,0
640,Startup,https://angel.co/company/active-global-specialised-caregivers,Active Global Specialised Caregivers,"
Professional, Affordable Home Care in Asia
",2/1/2015,Singapore,Hong Kong,51-200,Seed,900000,activeglobalcaregiver.com,5.315068493,169329.8969,0,0,125,0,0,0
641,Startup,https://angel.co/company/umbie-dentalcare,Umbie DentalCare,"
We deliver office management, practice accountability,  and patient engagement solutions
",11/1/2011,East Hartford,Mobile Health,10-Jan,-,685000,umbiedentalcare.com,8.569863014,79931.26598,0,0,5,0,0,0
642,Startup,https://angel.co/company/docasap,DocASAP,"
Book timely doctor appointments online 24x7
",1/1/2012,Herndon,Curated Web,Nov-50,Seed,799998,docasap.com,8.402739726,95206.8047,0,0,25,1032,1585,2934
643,Startup,https://angel.co/company/digidoctor,DigiDoctor,"
The Salesforce for healthcare. SaaS Patient Relationship Management
",4/1/2012,Louisville,Customer Service,10-Jan,Seed,750000,digidoctor.com,8.153424658,91985.8871,0,0,5,13,5,0
644,Startup,https://angel.co/company/kinergy-health,Kinergy Health,"
Better care coordination & chronic care management with technology + care navigator model
",12/1/2012,-,Health Care Information Technology,10-Jan,Seed,800000,kinergyhealth.com,7.484931507,106881.4056,0,0,5,0,0,0
645,Startup,https://angel.co/company/nursebuddy,NurseBuddy,"
Coordinate healthcare at home
",5/1/2013,Tampere,Mobile Health,10-Jan,Seed,888000,nursebuddy.co,7.071232877,125579.2329,0,0,5,0,7,2
646,Startup,https://angel.co/company/i7-networks,i7 Networks,"
100% Agentless Enterprise Mobility Tool
",2/1/2014,Bengaluru,High Tech,10-Jan,-,750000,i7nw.com,6.315068493,118763.5575,0,0,5,0,0,0
647,Startup,https://angel.co/company/protocolsioplatform,protocols.io,"
The #1 platform for designing and publishing science methods
",4/1/2013,Berkeley,Biotechnology,Nov-50,Seed,780000,protocols.io,7.153424658,109038.6825,0,0,25,0,0,0
648,Startup,https://angel.co/company/beckoncall,BeckonCall,"
Zendesk meets Slack for doctors. No more pagers or fax machines
",6/1/2015,Phoenix,Unifed Communications,10-Jan,Closed,800000,BeckonCall.com,4.98630137,160439.5604,0,0,5,235,409,518
649,Startup,https://angel.co/company/body-details,Body Details,"
Permanent Hair & Tattoo Removal, Guaranteed for life
",5/1/2013,Miami,Personal Health,10-Jan,Seed,750000,BodyDetails.com,7.071232877,106063.5413,0,0,5,0,0,0
650,Startup,https://angel.co/company/melon,"Melon (Acquired by DAQRI, 2015)","
A Brain-Sensing (EEG) Headband and Mobile App to Measure Your Focus
",3/1/2017,Los Angeles,Neuroscience,10-Jan,Acquired,750000,thinkmelon.com,3.235616438,231795.0889,0,0,5,0,0,0
651,Startup,https://angel.co/company/angelmd,angelMD,"
Equity Crowdfunding for Medical Startups
",7/1/2013,Seattle,Medical Devices,Nov-50,Seed,750000,angelmd.co,6.904109589,108630.9524,0,0,25,6,20,0
652,Startup,https://angel.co/company/yilaime,Yilaime,"
China’s next Shanghai and Tmall too!
",10/1/2013,Las Vegas,Hospitals,10-Jan,Seed,750000,usaexportstochina.com,6.652054795,112747.117,0,0,5,1,8,0
653,Startup,https://angel.co/company/cell-machines-1,Cell Machines,"
High efficiency production of human therapeutic proteins
",1/1/2014,Houston,Therapeutics,10-Jan,Seed,700000,cellmachines.net,6.4,109375,0,0,5,0,0,0
654,Startup,https://angel.co/company/truclinic,TruClinic,"
Video communication for healthcare, telemedicine made easy
",3/1/2014,Salt Lake City,Mobile Health,10-Jan,-,720000,truclinic.com,6.238356164,115415.0198,0,0,5,0,0,0
655,Startup,https://angel.co/company/cubii,Cubii,"
Smart Under-Desk Elliptical
",10/1/2014,Chicago,Fitness,Nov-50,Seed,693000,mycubii.com,5.652054795,122610.2763,0,0,25,1375,1287,2151
656,Startup,https://angel.co/company/headsuphealth,Heads Up Health,"
Personalized Health Analytics
",10/1/2014,Scottsdale,Quantified Self,10-Jan,Seed,800000,headsuphealth.com,5.652054795,141541.4445,0,0,5,0,0,0
657,Startup,https://angel.co/company/near-infrared-imaging,Near Infrared Imaging,"
Vein illumination and visualization
",7/1/2015,Wrentham,Healthcare,-,Seed,800000,nearinfraredimaging.com,4.904109589,163128.4916,0,0,,0,0,0
658,Startup,https://angel.co/company/red-mind-solutions,Red Mind Solutions,"
Vastly improved healthcare intervention services
",7/1/2015,Tampa,Data,10-Jan,Seed,758000,redmindinc.com,4.904109589,154564.2458,0,0,5,0,0,0
659,Startup,https://angel.co/company/innovere-medical-2,Innovere Medical,"
We make MRIs comfortable and enjoyable
",8/1/2015,Markham,Medical Devices,Nov-50,Seed,710000,innovereMedical.com,4.819178082,147328.0273,0,0,25,0,0,0
660,Startup,https://angel.co/company/charge-running,Charge Running,"
Live Running Classes for any level
",2/1/2017,Chicago,Fitness,Nov-50,Seed,675000,chargerunning.com,3.312328767,203784.1191,0,0,25,0,0,0
661,Startup,https://angel.co/company/datagenno,DataGenno,"
Portal for health care professionals and patients
",3/1/2011,Chicago,Pharmaceuticals,10-Jan,Seed,600000,datagenno.com,9.24109589,64927.36436,0,0,5,61,34,1
662,Startup,https://angel.co/company/improve,Improve,"
Online Marketplace for Fitness & Tennis Training
",11/1/2011,Austin,Fitness,Nov-50,Seed,650000,fitnesstrainer.com,8.569863014,75847.1867,0,0,25,14,0,1
663,Startup,https://angel.co/company/nudge-5,Nudge,"
Klout for Health Tracking
",8/1/2013,Richmond,Mobile Health,10-Jan,Seed,600000,nudgeyourself.com,6.819178082,87987.14343,0,0,5,0,0,0
664,Startup,https://angel.co/company/klinify,klinify,"
Digital Medical Assistant 
",2/1/2013,Singapore,Mobile Health,Nov-50,Acquired,605000,klinify.com,7.315068493,82705.99251,0,0,25,207,892,431
665,Startup,https://angel.co/company/activeprotective-1,ActiveProtective,"
Preventing hip fractures in the elderly
",3/1/2013,Philadelphia,Medical Devices,10-Jan,Seed,600000,activeprotective.com,7.238356164,82891.74868,0,0,5,0,0,0
666,Startup,https://angel.co/company/image32,image32,"
A disruptive approach to medical image sharing
",3/1/2013,Menlo Park,Cloud Computing,10-Jan,Acquired,600000,image32.com,7.238356164,82891.74868,0,0,5,346,912,123
667,Startup,https://angel.co/company/tinehealth,Tine Health,"
Reducing hospital errors with AR based on demand instructions at the point of care
",9/1/2013,San Francisco,Augmented Reality,10-Jan,Seed,650000,tinehealth.com,6.734246575,96521.56225,0,0,5,0,0,0
668,Startup,https://angel.co/company/cerora-1,Cerora,"
Device & Software Platform for Brain Injury Detection
",1/1/2014,Bethlehem,Medical Devices,10-Jan,Seed,655000,cerora.com,6.4,102343.75,0,0,5,12,282,2308
669,Startup,https://angel.co/company/myhint,myHINT,"
A tool to increase insurance sales
",11/1/2013,New Brunswick,Health and Insurance,10-Jan,Seed,600000,myhint.co,6.567123288,91364.20526,0,0,5,1,1,30
670,Startup,https://angel.co/company/mylab,myLAB Box,"
Your personal lab in a box. First nationwide at home testing-to-treatment platform
",2/1/2014,Los Angeles,Testing,10-Jan,Seed,590000,mylabbox.com,6.315068493,93427.33189,0,0,5,0,0,0
671,Startup,https://angel.co/company/zakipoint-health,zakipoint health,"
improve value from healthcare program spend for self-funded employers
",2/1/2014,Cambridge,Big Data Analytics,10-Jan,Seed,610000,zakipointhealth.com,6.315068493,96594.36009,0,0,5,0,0,0
672,Startup,https://angel.co/company/yomp-1,Yomp,"
B2B employee-engagement in Health & Wellbeing
",3/1/2014,London,Corporate Wellness,10-Jan,Seed,655000,yomp.co,6.238356164,104995.6083,0,0,5,9,3,1
673,Startup,https://angel.co/company/fitgofun,FitGoFun,"
Game-oriented mobile fitness program
",4/1/2014,San Francisco,Fitness,10-Jan,Seed,575000,FitGoFun.com,6.153424658,93443.90027,0,0,5,0,0,0
674,Startup,https://angel.co/company/mdops-1,MDOps,"
Siri for a Physician
",2/1/2016,Melville,Artificial Intelligence,10-Jan,Seed,620000,MDOps.com,4.315068493,143682.5397,0,0,5,0,0,0
675,Startup,https://angel.co/company/fitbod,Fitbod,"
Data-Driven Fitness
",10/1/2015,San Francisco,Fitness,Nov-50,Seed,645000,fitbod.me,4.652054795,138648.4099,0,0,25,56,16,20
676,Startup,https://angel.co/company/bluewavetech,BLUEWAVE Technologies,"
Fast. Simple. Safe
",12/1/2015,Gainesville,Medical Devices,10-Jan,Seed,615000,bluewave.tech,4.484931507,137125.84,0,0,5,0,0,0
677,Startup,https://angel.co/company/unified-practice,Unified Practice,"
",7/1/2016,New York City,Alternative Medicine,Nov-50,Seed,650000,unifiedpractice.com,3.901369863,166608.1461,0,0,25,0,0,0
678,Startup,https://angel.co/company/pivotal-innovation-1,Pivotal Innovation,"
Empowering Companies to Accelerate Innovation Performance
",10/1/2016,Denver,Manufacturing,10-Jan,Seed,575000,pivotalinnovation.com,3.649315068,157563.8138,0,0,5,0,0,0
679,Startup,https://angel.co/company/imagebiopsy-lab,ImageBiopsy Lab,"
Health AI for assessing bone disease 
",3/1/2017,Vienna,Medical Technologies,-,Seed,650000,imagebiopsy.com,3.235616438,200889.0771,0,0,,0,0,0
680,Startup,https://angel.co/company/autobike,AutoBike,"
Evolving the bicycle
",2/1/2012,Detroit,Fitness,10-Jan,-,563000,evolvethebike.com,8.317808219,67686.10013,0,0,5,3,0,0
681,Startup,https://angel.co/company/clickcare,ClickCare,"
Simple, secure, spectacular hybrid store and forward telemedicine
",3/1/2012,Binghamton,mHealth,10-Jan,Seed,500000,clickcare.com,8.238356164,60691.71932,0,0,5,1277,2003,4538
682,Startup,https://angel.co/company/bettrlife,BettrLife,"
",9/1/2013,Des Moines,Corporate Wellness,10-Jan,-,550000,bettrlife.com,6.734246575,81672.09113,0,0,5,932,1857,1931
683,Startup,https://angel.co/company/clinicast,CliniCast,"
Manage Cost and Enhance Quality of Cancer Care
",5/1/2012,San Francisco,Risk Management,10-Jan,-,500000,clinicast.net,8.071232877,61948.40462,0,0,5,176,135,30
684,Startup,https://angel.co/company/oriental-medway,Oriental Medway,"
chinese herb,acupuncture
",3/1/2013,New Castle,Personal Health,10-Jan,Seed,500000,orientalmedway.com,7.238356164,69076.45723,0,0,5,0,0,0
685,Startup,https://angel.co/company/you-app,Fifth Corner Inc.,"
Wellbeing and performance coaching for modern organizations
",3/1/2013,Helsinki,B2B,10-Jan,Seed,550000,fifthcornerinc.com,7.238356164,75984.10295,0,0,5,0,0,0
686,Startup,https://angel.co/company/healthcentrix,HealthCentrix - Prevvy.co,"
Connected Health Ecosystem beyond the clinic
",7/1/2013,San Francisco Bay Area,Mobile Health,10-Jan,Seed,530000,healthcentrix.com,6.904109589,76765.87302,0,0,5,0,0,0
687,Startup,https://angel.co/company/scanalytics-1,Scanalytics,"
Consumer behavior analytics
",9/1/2013,Milwaukee,Retail Technology,10-Jan,-,520000,scanalyticsinc.com,6.734246575,77217.2498,0,0,5,11,8,2
688,Startup,https://angel.co/company/at-peak-resources,At Peak Resources,"
Digital Health and Wellness
",11/1/2013,New York City,Teenagers,10-Jan,Seed,500000,atpeaksports.com,6.567123288,76136.83771,0,0,5,0,0,0
689,Startup,https://angel.co/company/simplicity-health-systems,Simplicity Health Systems,"
IFTTT or Zapier for Healthcare
",1/1/2014,Dallas,Mobile Health,10-Jan,Seed,500000,simplicityhealthsystems.com,6.4,78125,0,0,5,0,0,0
690,Startup,https://angel.co/company/deliverlean,DeliverLean,"
Healthy chef prepared meal delivery
",4/1/2014,Miami,Corporate Wellness,51-200,Seed,525000,deliverlean.com,6.153424658,85318.34372,0,0,125,885,457,2994
691,Startup,https://angel.co/company/mobio-interactive,Mobio Interactive,"
Effective and Accessible Healthcare for Every Human
",6/1/2014,Singapore,Mobile Health,10-Jan,Seed,550000,midigitaltherapeutics.com,5.98630137,91876.43021,0,0,5,0,0,0
692,Startup,https://angel.co/company/ringmd,RingMD,"
Our mission is to bring healthcare online & improve access to affordable health services
",5/1/2014,Singapore,Internet of Things,51-200,Seed,500000,ring.md,6.071232877,82355.59567,0,0,125,1299,65,1025
693,Startup,https://angel.co/company/special-learning-inc,"Special Learning, Inc.","
We educate educators and parents on how to successfully teach kids with Autism
",2/1/2015,Chicago,K-12 Education,Nov-50,Seed,575000,special-learning.com,5.315068493,108182.9897,0,0,25,0,0,0
694,Startup,https://angel.co/company/cm-technology,CM Technology,"
Integrated Scheduling System for Hospitals, Clinics and Labs
",11/1/2014,Belo Horizonte,Online Scheduling,10-Jan,Seed,525000,cmtecnologia.com.br,5.567123288,94303.64173,0,0,5,0,0,0
695,Startup,https://angel.co/company/training-amigo,Training Amigo,"
Helping organizations automate and simplify managing people, culture and wellbeing
",2/1/2015,Tampa,B2B,10-Jan,Seed,562500,trainingamigo.com,5.315068493,105831.1856,0,0,5,0,0,0
696,Startup,https://angel.co/company/kericure-3,KeriCure,"
Nanoparticle Drug delivery platform technology
",9/1/2015,Tampa,Medical Devices,,Seed,500000,kericure.com,4.734246575,105613.4259,0,0,,1084,1783,2474
697,Startup,https://angel.co/company/zenklub,Zenklub,"
The place where people unlock their full potential
",3/1/2016,Lisbon,Health and Wellness,Nov-50,Seed,500000,zenklub.com.br,4.235616438,118046.5718,0,0,25,364,25,1814
